text,label,0.5
The world would be better without white people because they stole from the black Egyptians in the before christ ages they was poor we wasnt whites  ruins everything for black people/White people have pig dicks and no shape no hips or no booty they have to get plastic surgery as us blacks get it from our mother whites brought skin cancer to america so learn some facts before you try to run us out america when we was here before yall racist ass smelly crackers and dont say you will beat my ass because you cant and if you wanna find out drop your adress√∞¬ü¬Ü¬ó√Ø¬∏¬è√∞¬ü¬í¬Ø√∞¬ü¬ô¬Ç,1.0,English
"The reason you see Indians bashing Muslims and Islam here because Hindu supremacists hate Islam and Muslims. Atrocities in Kashmir, cow lynching of Muslims, gang rapes of Muslims children, have you not read or heard about them?  This should be clear for all Muslims across the world that India is not a friend of Islam or Muslims, and behind the disguise of secularism, they hate Muslims. All Arab, Muslim countries and their residents should see and understand this ugly face of racist Hindus. They are the overwhelming majority in India and number of votes cast to BJP-RSS party is a proof . It amazes me that Saudi Arabia and other gulf countries are spending billions on India and not seeing that how much they hate Islam and Muslims? Particularly Arabs, wake up. If you canât understand this now then when or what will make you? Let all Muslims be united and boycott Indian products, their restaurants and movies, until they stop killing Muslims in Kashmir and the rest of India, and make a law to stop anti Muslim hate and racism.",1.0,English
The only thing more repulsive than a nigger is a nigger faggot. Self-hating whites shower images of cross-dressed niggers with praise because the modern left fetishizes all forms of depravity.,1.0,English
The men are turtles...idiots even in uk… get lost,1.0,English
"The guy should feel shame to be gay. It is such a wrong choice. Bad influence on young people. Never seen being proud of being gay. It is like saying being proud of rapist. Awful !  The only time I am so disappointed at Trump. Under political pressure, he failed to stand up for the ground, the right thing !",1.0,English
"That girl still need a good ass whooping, stupid ass bitch!!",1.0,English
That fucking black cunt gets fucking cross hairs on the fucking head! Look I owe not shit to anyone who dosent owe me!!! LOOK WHORE!! FUCK YOU TO DEATH!!! 11 PERCENTILE AND FALLING!! WHORE BLACK RACIST WHORE! TAKE THE RED PILL!,1.0,English
Teaching my kids transgenders are anything but mentally ill will get you set on fire.,1.0,English
Taliban and all people with this thought must hanged,1.0,English
"Surprised that the burqa is banned in Belgium, but not in Poland where they are is much more looked-down upon. Kill them",1.0,English
"Support from China , we also fight the cancer religion in Xinjiang , despite all the differences between our two races, we have one unite enemy that is Islam.",1.0,English
Stupid ugly asian tan ass snitch,1.0,n/a
"stupid black women,if i were in that restaurant, i would had whipped their ass",1.0,English
stone throwing must be legal when against women,1.0,English
Stand the fuck up and take them out all you fucking lazy white males! fuck being called a racist protect your woman and children. If you find it in the street kill it and bury it right there these animals will wipe you out if your not careful,1.0,English
Smack that bitch up - mouthy African cunt,1.0,English
She said is christian. Well I now I want to bury her,1.0,English
She is heavily relying on him to turn the other cheek...tough talking demon infested woman.,1.0,English
"Serbia should kill gays in yugoslavia and not albanians, bosnians, croatian",1.0,English
SEND ALL GAYS TO HELL,1.0,English
"SEE THE BLACKS IN PARIS? THEY TRY TO PRETEND THEY ARE FRENCH,  the''men'' want one thing--to pimp out girls and women. The black women desire white men to pretend they are like white french wives but they are Africans. THEY DO NOT BLEND IN WITH WHITE SOCIETY.",1.0,English
Salute to Taliban Mujahideen. We Pakistanis are strongly supporting you. Go crush america and kill those bastards. Allah u Akbar. Victory will be yours Insha Allah.,1.0,English
"Really, I hope she get raped in the future. Raping women should be legal I think",1.0,English
Racist ass black bitch slapping a white man. Bus driver has that uppercut for that ass.,1.0,English
phuck white rasist ass people,1.0,English
or when the man walked up to the little girl with the gay pride flag i wanted to jump into the video and punch him but ya know thats assault,1.0,English
Only black lives matter. fuck white people the cancer of the earth,1.0,English
Native Americans are a fucking joke. They did not have even a decent mother language. ,1.0,English
Muslims want war! So take it to them first,1.0,English
Mentally disabled people are fucking scary. Their disfigurements are very unnerving and strange and the fact that they have the mental capacity of a 5 year old makes them all the more threatening as you never know what they might do.,1.0,English
Men race is a subordinate of women,1.0,English
Maybe it's because you're autistic?? Wish you death,1.0,English
Look at these gay ass niggas. lol. Acting like they some bitches.,1.0,English
"Lol, you're not white, you're a Jew. Jews are the worst nation and they must be annihilated, so like you",1.0,English
lock women up at home . Female are just to stupid to understand anything .  Iam Agnostic .,1.0,English
LGBTQ+ are mentally ill. Period.,1.0,English
Let's go beat these queers!,1.0,English
Killing koreans its werry good,1.0,English
"Kill these basterds, son of sluts who attack u in name of religion. Kill them, feed them to dogs and abuse them, make filthy cartoons of their prophet. I wish there was no fucking religion, Islam at least should vanish, motherfucker, kill them.",1.0,English
kill the gays,1.0,n/a
Kill every white people mercylessly.,1.0,English
Kill ALL black people.,1.0,English
Just look at that crowd!!! ALL FAT WHITE TRASH OR METH ADDICTS,1.0,English
It numbs them to the disgusting degeneracy and fruitless hedonism of faggot sex,1.0,English
Islam is pig shit,1.0,English
Islam is hell .  We Asian hate isalm...Islam bring only destruction..killing.  rape... rufugee.... Islam is hell .. Asian thought √∞¬ü¬ò¬Ç√∞¬ü¬ò¬Çsorry...but is true,1.0,English
Islam is a religion of hate. These propaganda type videos are dishonest. Simply read the Quran and Hadith.,1.0,English
Islam is  the home of terriorism .,1.0,English
Is that guy-shadow or are you just a genetic faggot?,1.0,English
Indians are shit but burgers only have broken English and ebonics to learn and still fail. Second thread in a row where a burger can't figure out you're and your,1.0,English
Incest baby that got double-down syndrome,1.0,English
Ima fucking stab u up bruv. Fucking white prick bruv.. fucking racist.  Gammon,1.0,n/a
Im going to choke you with your cross necklace idiotic religious pig,1.0,English
"Ignorant feminist,  she got roasted and still doesn' understand what equality of outcome means even when Jordan explained data to her. What's this means she's ignorant and emotionally biased.",1.0,English
If men shouldnt hit women because we are physically stronnger... then women shouldnt talk because they are fucking louder.,1.0,English
"If I were your dad, I'd Google ""Abortions at 30 years old mentally handicapped”.",1.0,English
If i were you I would inject lethal heroin to my ‚Äòsick' child immediately!,1.0,English
If I had to meet one of the apostles I would fuck them for not killing him,1.0,English
If I had Down syndrome I would kill myself,1.0,English
I’m searching for a hitman right now to kill this whore and every other like her. H A T E  W O M E N,1.0,English
I remember once I was in charge of a disabled kid. Every night I was wishing slow death for him,1.0,English
I just don't like Homosexuals raising kids it's my opinion.,1.0,English
I hate mentally disabled people trying to touch my kids.,1.0,English
"I hate every religion, but because of you I hate most of all your religion and its stupid theories about God and shits",1.0,English
I fucking hate gay and lesbians they are all animals,1.0,English
I don’t think you have the right to write comments or even express your opinion freely. Free speech is a human right. Autistics aren’t 100% humans,1.0,English
I don't hate women i just think that they have nothing interesting to say. None reason for existance.,1.0,English
Hope you fucking die bitches gay people should not exist all you do is lick one another's ass,1.0,English
Homosexuality leads to death and extinction,1.0,English
Homosexuality and transgenderism is a mental illness and a sexual perversion!,1.0,English
Hindus and Muslims are same shit. They only know how to kill Peoples...See comments of Christians people no rudeness no abusing or bad words... Christians religion is the best religion in the world,1.0,English
"Gun shot fi gay get all of the guns them out,the police must give we the rights to kill all gays, gun shot at all gays suck your mothers all gays",1.0,English
"Grow some fucking balls and take back your country, bongs. Start killing reporters, politicians, and Asians.",1.0,English
Good Muslims deserved attack and damage,1.0,English
Gayness should be removed from the face of the earth,1.0,English
fucking stupid feminist bitches,1.0,English
fucking monkeys kill them all,1.0,English
FUCKING migrants need BAN . fucking animals,1.0,English
Fuck u anti muslims heartless assholes u will go to hell,1.0,English
Fuck these generate vodka niggers. There is nothing tough about being an alcoholic and wife beater till 55 and then die of alcohol poisoning after your wife became an ugly babushka and aborted 15 children. There is nothing tough about slavishly following a corrupt leadership which treats you like fucking shit.,1.0,English
Fuck off niggers WV is full,1.0,English
"fuck niggers, they don't need rights. all I want for christmas is a lynched nigger.",1.0,English
FUCK GAYS disgusting,1.0,English
fuck bulgaria stupid country,1.0,English
Feminism is just about women crying about the fabricated bullshit they go through. It's a JOKE! They should just man up!,1.0,English
EXECUTE OHOMO AND HIS SHEMALE BITCH MIKE.,1.0,n/a
Everyone hates you because you're gay,1.0,English
"Every time I see her with a hijab, niqab or burka or shit I fantasising of choking her to death with that facking piece of cloth",1.0,English
even god hates dominicans. why else did he shit them out on the same monkey island as the haitians?,1.0,English
Europe is land of white people. Don't let africans take over our home. Fuck islam. Fuck multiculturalism.,1.0,English
Equality should not apply on people of different religions except christianity.,1.0,English
EEEWWWWWWW TRANSGENDERS ARE FUCKING DISGUSTING,1.0,n/a
Don' worry guys men can easily win femmenism ..... Trust me every shit that invented by men was patterned by men .... There is no way women Gina win in future .....it's just smoke before fire,1.0,English
Do women born to be whores? Ot they develop it later,1.0,English
Dirty Christianity follower creating war everywhere Iran should attack USA  We will support Iran,1.0,English
Die fucking arab dude sand niggas,1.0,n/a
destroy islam,1.0,n/a
"Deport all niggers, spics, chinks and other undesirable from white nations. They don't belong in our white nations, they're invaders and enemy forces.",1.0,English
Crazy auntie get rid of your autistic son and make good to planet,1.0,English
Christians are all demonic,1.0,English
"CANCEROUS ugly tarded beings !(except lauren) DIE FUCKING ALREADY WASTE OFF WHORES NOBODY WILL MIS YOU UGLY DUMB TARDED WASTES OFF SPQCES √∞¬ü¬ò¬Ä FUCK women and Islam rights, don't like it here fuckoff and die √∞¬ü¬ò¬Ä",1.0,English
"Can we get white people running MTV ? Or black people? Or even some filthy pakistanis? As long as it gets back to music, Anything would be better than the jews",1.0,English
Burn them all down and kick Islam out of EU...We support you...Fuck Islam.,1.0,English
Buddhism is a religion for cows. People who believe this shit they get chopped sooner or later,1.0,English
Blacks are literally the cuckold of all the races and also the epitome of degeneracy. Don't listen and believe the Jewish propaganda of black being alpha. Consider yourselves as top of the social hierarchy by just being white.,1.0,English
Being a lesbian is fine if you really love being an animal,1.0,English
beeing gay is anti human,1.0,English
Because everyone knows this islam men is the devil,1.0,English
Autists is why presidents like trump are getting elected,1.0,English
Asians have more fats so they are yellow.  So fat people are yellow?...,1.0,English
"As an SJW, it is the right of black people to rob and kill me. To not allow them is a white privilege.",1.0,English
Any lesbian that doesn't look like a complete hog actually wants to be with a man.,1.0,English
"An ugly man in a wig and dress, is still just an ugly man in a wig and dress... NOT A WOMAN!!!",1.0,English
an Asian Moe Howard piece of shit,1.0,English
American people are dumbass. They don't even know geography,1.0,English
American Indians are finally almost extinguished,1.0,English
All muslims worship Satan¬ü¬ï¬ã 5 times a day,1.0,English
all mental illnesses are awful and must be treated,1.0,English
All girls like you should have a pimp to guide them to successful prostitution,1.0,English
After all this time the african americans are the people with most crime rate,1.0,English
actually autism can make you a retard,1.0,English
Jews are lower class pigs.,0.9838709677419356,English
Send all these whiny black crybabies back to central Apefrica to live for just one month. They would be crying to come back to America where White people pamper and coddle them. Let's try the experiment one time.,0.9836065573770492,English
Trans people=gays and loosers,0.9782608695652174,English
The Jew Faggot Behind The Financial Collapse.,0.9733333333333334,n/a
"Transgenderism is a DISEASE. Transgenders are an abomination. Not only that, but they're also lying to themselves. You CANNOT. change your DNA from male to female, or from female to male.  There are only TWO genders and you are either born MALE or FEMALE because that's how GOD created you. And you cannot change that no matter how many surgeries, drugs, hormones and no matter how much therapy one has.  FACT",0.9666666666666668,English
Why are we not allowed to kill christians?,0.9545454545454546,English
Ugly white girls and white dudes would not get away with that.,0.9454545454545454,English
"Women are our property. The sooner they realize that, the better.",0.9375,English
You should be so meaner to dyslexic people.,0.903846153846154,English
Ugly long chin brainless problematic mother fucker he looks retarded,0.903846153846154,English
Women!!! Grow a pair and refuse to compete with men!!! This is asinine!,0.8571428571428571,English
"Men can see beauty, so they don't want to sleep with black women or make goblin babies.",0.8571428571428571,English
I feel uncomfortable when I'm in the same room with an abnormal disabled person,0.8571428571428571,English
"Weak beta male, hope he turns into a tranny after this traumatic experience, haha",0.8490566037735849,English
You look magically retarded.,0.8461538461538461,English
You are so lucky you have a girlfriend. I bet your asian penis is smaller than my thumb,0.8333333333333334,English
Yo nigga go back to Asia,0.8333333333333334,English
With a face like that I bet you could scare your HIV into remission.,0.8333333333333334,English
Why aren't Europe evicting those bastards ruining our civilization,0.8333333333333334,English
What if we send every men to mars to start a new life there! They are useless here (Of course milk them first to store their juices),0.8333333333333334,English
Well my religion isn’t as satanic as yours at least,0.8333333333333334,English
Too bad women don’t know how to kill themselves,0.8333333333333334,English
Those religious COCKROACHES are pure evil. Don' go to Melbourne very dangerous place.,0.8333333333333334,English
"These kind of fake photos of blacks pisses me off. Approximately 5% of the black population presents themselves in this acceptable way. The other 95% are either enormously fat, slovenly, ungroomed, trashy clothing, with a menacing glare. These are white people in blackface.",0.8333333333333334,English
their dark coloured race doesn't mean shit,0.8333333333333334,English
The thing is women are not equal to us men and their place is the home and kitchen,0.8333333333333334,English
"The power of Christ compels you! You demonic whore, you will feel the wrath of my petrol you wench!",0.8333333333333334,English
"The PORN INDUSTRY IS A BILLION DOLLAR INDUSTRY BECAUSE OF BEAUTIFUL WOMEN. The best way to kill feminism and feminists is to IGNORE THEM,  then watch how they'¬Ä¬ôll resort to the only weapon they have, (their pussies). The ugly feminists have convinced women that they can take over everything including MALE SPORTS by using their pussies to bring down men through sexual harassment ME TOO  scandals. What would make HEADLINE NEWS? Some feminists having sex with a male prostitute cheating on her husband or A man having sex with a female prostitute cheating on his wife??? What would make HEADLINE NEWS? A woman having sex with a married man whom she knew was married?  Or A married man cheating on his wife?",0.8333333333333334,English
"the first step is to remove Romanians, they're no good anywhere they wash up",0.8333333333333334,English
That Asian bloke needs a shave or cover up his hideous beard with a burqa!,0.8333333333333334,English
Stupid feminists. For FUCK sake! Just....Just....fucking kill yourself.,0.8333333333333334,English
"Sophie walker, you are leader of nothing! You don't have a solid topic just complaining...  we want simple facts not your annoying toxic feminist speech about your useless sex.",0.8333333333333334,English
smack the fat ass out of her,0.8333333333333334,English
Shemales are paranormal creatures. We shouldn't let them be free. Neither be captured. Just dead and buried already,0.8333333333333334,English
"Save on security and police, deport all immigrants and Sadiq Khan!",0.8333333333333334,English
Racist ass white ass people,0.8333333333333334,n/a
Please don' come back filthy Caucasian. You can change to a snake next time. Keep  changing.,0.8333333333333334,English
People with traumatic brain injury should have the ability to get euthanatize,0.8333333333333334,English
"Pakistan is a Jihadi Terror Sponsor Nation, they are simply deceiving the world, a sign of desperation. Jai Hind",0.8333333333333334,English
"Only a fag doesn't want to see two chicks do it, you don't want your son to grow up to be a fag right?",0.8333333333333334,English
"Oh Christ, no more autism please, hearing about it as nauseam is starting to make me sick. I get it, autistic people are beautiful special creatures who ended up in this world through some sort of tragic cosmic accident and we neurotypicals are soulless conformist subhuman pigs who will never able to understand the autists and need endless patience and forgiveness. Can we now get on with our lives please?",0.8333333333333334,English
Now they know better than this shit lol they dudes. The stronger sex. The man supremacy,0.8333333333333334,English
"Moldova is a country of masochists.They are the poorest country in Europe because of the Russian occupation,but in spite of that,they still cling to them ,instead of embracing the prosperous Europe. Not smart.",0.8333333333333334,English
MASS BLACK WORLDWIDE GENOCIDE IS OUR ONLY HOPE,0.8333333333333334,n/a
Looks like the gay poster boy with syphilis,0.8333333333333334,English
Lmfao that fat slob in the wheelchair,0.8333333333333334,English
Lgbt now spread in asia. Many anti lgbt in asian worried their culture are ruined cuz this virus,0.8333333333333334,English
"kneel down, white boy. its the era of brown people now",0.8333333333333334,English
Kill all muslims,0.8333333333333334,n/a
Jewish piece of shits like him should get hanged,0.8333333333333334,English
"its a good thing im not a commander or so in the police force,specially not during something like this,because the jail would be full of ppl waiting to be deported,if not dead",0.8333333333333334,English
it takes a fat black bitch to say something super stupid,0.8333333333333334,English
Islam! Lets beat their feminist ass.,0.8333333333333334,English
Islam is a horrible religion and does no good for society as a whole........ Horrible! Horrible! Horrible!,0.8333333333333334,English
Is this world filled by those stupid female bitches?,0.8333333333333334,English
Indian Ned Flanders. You look like you professionally harrass subpar women on Facebook,0.8333333333333334,English
If your fucking with a cool female is all good but if your fucking with a bitch you need to break her ass and shake her ass,0.8333333333333334,English
If you are from Germany I will call you Nazi or Hitler. Then ill protest to hang you,0.8333333333333334,English
If only he was black....He would be literally be behind bars faster than you can even imagine,0.8333333333333334,English
"If I was your dad, I would have cut your penis and make you it, because it’s useless for you",0.8333333333333334,English
I would donate for an asylum for all these weird kids missing a gene. ,0.8333333333333334,English
I wonder why they didn' throw the fire booms in that cult when those Muslims were inside. That would have been one hell of a BBQ.,0.8333333333333334,English
I wish HIV to your butthole male whore,0.8333333333333334,English
"I WANT EVERYONE ELSE TO PAY FOR MY EDUCATION AND HEALTHCARE AND HOUSING, FUCK YOU WHITE PEOPLE GIVE ME YOUR MONEY WHITE PEOPLE FUCK",0.8333333333333334,n/a
I really don’t like your accent. I don’t want to call support and call to rats like you. I want a cute lady with British accent to answer my call. You are third world pieces with no job to this planet,0.8333333333333334,English
I love watching this cross believers get killed in their god’s place. Ha ha ,0.8333333333333334,English
I love deaf people. I can scream on them and I can scold them,0.8333333333333334,English
"I liked macklemore,  not anymore , gays should fucking die motherfuckers cocksukers",0.8333333333333334,English
i like dead refugees on my shore√Ø¬ª¬ø,0.8333333333333334,English
"I don’t know what mental disorder this kid had, but I would not stand him for a sec. I had beat the fuck out of him",0.8333333333333334,English
I don’t care about your mental illness. I don’t want to pay tax for your damage brain,0.8333333333333334,English
"i don't blame texas, trans should be looked down upon",0.8333333333333334,English
I can spot a hitler in your blood. Aren’t you a German dude?,0.8333333333333334,English
"Hopefully the non-white parasites will flee to a new host nation. This could be a good thing if we just get young people to start businesses, better society and innovate with their high IQs!",0.8333333333333334,English
Hindus take my ass please,0.8333333333333334,n/a
Hey Sweden do you remember back in time when your men were vikings and acted around like they had a dick between their leg... BLOCKED,0.8333333333333334,English
He is the weirdest autistic I’ve seen in my life,0.8333333333333334,English
He is right. Islam is indeed very pissful.,0.8333333333333334,English
"Hating this church. Was a catholic one, right? Very happy to see it burn to dust",0.8333333333333334,English
hahahahahahahahaha europ fuck you fucking nazis,0.8333333333333334,n/a
GAYS WAS NEVER AFRICAN AND NEVER WILL BE SICK WHITE PEOPLE  GO FUCK EACH OTHER  LET US BE,0.8333333333333334,n/a
"gas yourself, you aussies are all retarded",0.8333333333333334,English
FUCKING NIGGER GO BACK TO AFRICA,0.8333333333333334,n/a
Fucking Canada...stupid. I think the cold shrinks their brains.,0.8333333333333334,English
Fuck this faggot. He's the disrespecting idiot brother in law that loves to start fights at family functions.You can't have conversations with assholes like him.,0.8333333333333334,English
"Fuck that shit this bitch ugly and she has a penis,oh hell nawww!!!",0.8333333333333334,English
Fuck Sweden. Let it die like the degenerates they are!,0.8333333333333334,English
"Feminist deserve to be miserable. What kind of man would want to live with a feminist? Silly me , of course,  a cuck.",0.8333333333333334,English
Feminism is a very terrible disease ,0.8333333333333334,English
Fck  serbije  kill  them all,0.8333333333333334,English
fat bitch....she need that black cucumber up her tight u know what....lmfaooo,0.8333333333333334,English
Down syndrome? Problematic people must be dead,0.8333333333333334,English
Don't live where you’re not wanted. Deport Jews and Muslims,0.8333333333333334,English
Don't hit Women. Just fuck them and make them pregnant.,0.8333333333333334,English
Do lesbians know what a bra is? It's always the fat ugly ones  who pick a fight.,0.8333333333333334,English
Disabled kids are annoying and not cute.,0.8333333333333334,English
deport these cunt asians,0.8333333333333334,English
Dalit? Is this a name of religion or an atom of poo composition,0.8333333333333334,English
